id,director
9394,"nan, nan, nan, nan, Enzo Barboni, Enzo Barboni, nan, Italo Zingarelli, nan, nan, nan"
9395,"Andrew Davis, nan, nan, Andrew Davis, Andrew Davis, Steven Seagal, nan, nan, nan, nan"
9396,"nan, nan, nan, Paul Hogan, Paul Hogan, Paul Hogan, John Cornell, John Cornell, nan, nan"
9397,"Ivan Reitman, nan, David Weissman, nan, nan, Daniel Goldberg, nan, nan, Ivan Reitman, nan, nan, Michael Chapman, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Scott Sanders, nan, nan, nan, nan, nan, nan, Eric Armstrong, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Phil Tippett, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Ron Davis, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, David Schneider, nan, nan"
9398,"Ben Stiller, nan, Ben Stiller, nan, Ben Stiller, John Hamburg, nan, Joel Gallen, nan, nan, Ben Stiller, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
9399,"Sheldon Lettich, Sheldon Lettich, Jean-Claude Van Damme, nan, nan, nan, nan, nan, Eric Karson, nan, nan, nan"
9400,"F. Gary Gray, nan, nan, nan, nan, nan, nan, nan, nan, nan"
9401,"nan, nan, nan, John Herzfeld, John Herzfeld, nan, nan"
9403,"nan, nan, nan, Betty Thomas, nan, Daniel Goldberg, nan, Michael Kalesniko, nan, nan"
9404,"Stanley Tong, nan, nan, nan, nan, nan, Jingle Ma, nan, nan, nan, Stanley Tong"
9405,"nan, Peter Pau, Tsui Hark, nan, nan, nan, nan, nan, nan, nan"
9406,"nan, nan, nan, Tom Stern, Anthony Waller, Anthony Waller, John Landis, nan, nan, nan, nan, nan"
9407,"Jon Avnet, Thomas Newman, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
9408,"nan, nan, Ash Brannon, Ash Brannon, nan, Chris Buck, Chris Buck, nan, nan, nan, nan, nan, nan, Lisa Addario, Joe Syracuse, nan, nan, nan, nan"
9409,"nan, Jim Kouf, nan, Jim Kouf, nan, nan, nan, John Badham"
9410,"Alfonso Cuarón, nan, nan, Mitch Glazer, nan, nan"
9411,"nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Gregory Hoblit, nan, Nicholas Kazan, Lawrence Jordan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
9413,"Glenn Gordon Caron, nan, nan, nan, nan, nan, nan, nan"
9414,"Jon Amiel, nan, nan, nan, nan, nan, Mark Tarlov, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Howard Franklin"
9415,"nan, Billy Weber, Steven Bernstein, nan, nan, nan, nan, Dwight H. Little, Wayne Beach, nan"
9416,"nan, nan, nan, nan, nan, nan, Brett Ratner, nan"
9417,"Bernd Eichinger, nan, nan, nan, nan, Pat Proft, Pat Proft"
9421,"Francis Veber, Francis Veber, nan, nan, nan, nan"
9422,"Steven Zaillian, Steven Zaillian, nan, nan, Robert Redford, Steven Zaillian, nan, nan, nan, nan, nan, nan, nan, nan, nan"
9423,"nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Dennis Feldman, John Bruno, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
9424,"David Nutter, nan, Armyan Bernstein, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
9425,"Paul W.S. Anderson, nan, nan, nan, nan, nan, nan, nan, David Webb Peoples, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
9426,"David Cronenberg, nan, David Cronenberg, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Chris Walas, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, David Evans, nan, nan, nan, nan, Hoyt Yeatman, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
9427,"nan, nan, Nick Moore, nan, nan, nan, nan, nan, Peter Cattaneo, nan, Uberto Pasolini, nan, nan"
9428,"nan, nan, nan, nan, nan, nan, nan, Wes Anderson, Wes Anderson, Wes Anderson, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
9429,"nan, nan, nan, nan, Amy Heckerling, John Fortenberry, nan, nan"
9430,"Doug Liman, John August, nan, Mickey Liddell, nan, Doug Liman, nan, nan"
9431,"Robert Zemeckis, nan, Bob Gale, nan, Gilbert Adler, Gilbert Adler, Gilbert Adler, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
9433,"nan, nan, nan, nan, Art Linson, David Mamet, nan, nan, nan, nan, nan, nan, nan, Lee Tamahori, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
9434,"George Armitage, nan, nan, nan, nan, nan, nan, nan, nan, Steve Pink"
9437,"nan, nan, nan, nan, Gary Fleder, nan, nan, nan, nan, nan, nan, Aaron Schneider, nan, nan, nan"
9438,"Stanley Tong, Pat Proft, nan, Jingle Ma, nan, nan, nan, nan, nan, Greg Tiernan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
9439,"Luis de la Madrid, nan, nan, nan, Jaume Balagueró, Jaume Balagueró, nan, nan"
9440,"nan, nan, Mike Nichols, Mike Nichols, nan, nan, nan, Elaine May"
9441,"John Williams, nan, nan, nan, nan, nan, nan, nan, nan, Chris Columbus, Chris Columbus, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
9442,"Carl Reiner, nan, nan, nan, nan, Michael Chapman, nan, nan, Carl Reiner, nan"
9443,"nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Hugh Hudson, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
9444,"nan, nan, nan, Gary Goldman, Gary Goldman, nan, Don Bluth, Don Bluth, nan, nan, nan, nan, nan, Steven E. Gordon, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
9445,"Bryan Singer, nan, nan, nan, Bryan Singer, John Ottman, nan, Stephen King, nan, John Ottman, John Ottman, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
9446,"John Pasquin, Bruce A. Evans, nan, nan, nan, nan, nan, nan, nan, nan"
9447,"nan, George Miller, George Miller, George Miller, nan, nan, Mark Lamprell, nan, nan, nan, Martin Wood, nan, nan"
9448,"Kirk Wong, Ben Ramsey, nan, nan, nan, nan, nan, nan, nan, nan, John Woo"
9449,"nan, nan, nan, nan, nan, nan, nan, nan, Peter Hewitt, nan, nan, nan, Rachel Talalay, nan, nan, nan, nan, nan, nan, nan"
9450,"nan, nan, nan, nan, Mark Herman, Mark Herman, nan"
9451,"nan, nan, nan, nan, Alexander Payne, Alexander Payne, nan, nan, nan, nan, nan, nan, nan, Keith Samples, nan, nan, nan, nan"
9452,"Warren Beatty, nan, Warren Beatty, Pieter Jan Brugge, nan, Warren Beatty, nan, nan, Billy Weber, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
9453,"Tinto Brass, Franco Rossellini, nan, nan, nan, Bob Guccione, nan, nan, Bob Guccione, Giancarlo Lui, Bob Guccione, Bob Guccione, Giancarlo Lui, nan, nan, nan"
9454,"nan, nan, nan, nan, Susannah Grant, nan, nan, nan, nan, Andy Tennant, Andy Tennant, Andy Tennant, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
9455,"nan, nan, nan, nan, James Foley, nan, nan"
9456,"nan, nan, Bharat Nalluri, nan, nan"
9457,"nan, nan, nan, nan, nan, Stephen Sommers, Stephen Sommers, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Mark Levinson, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
9458,"Barbet Schroeder, nan, nan, nan, Barbet Schroeder, nan, nan, nan, Gary Jones, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
9459,"Martin Scorsese, Martin Scorsese, nan, nan, nan, Lewis Teague, nan, Michael Wadleigh, Michael Wadleigh, Michael Wadleigh, Michael Wadleigh, nan, nan, nan, Richard Pearce, nan, nan, nan, nan, nan"
9460,"Teddy Robin Kwan, Tsui Hark, Tsui Hark, Daniel Lee, Koan Hui On, nan, nan, nan, nan, Teddy Chan"
9461,"nan, Jackie Chan, Bruce Lee, nan, nan, nan, nan, Robert Clouse, nan, nan, nan, Yuen Wah, Sammo Hung, nan, nan, nan, Charlie Picerni, nan, nan, nan, nan, nan"
9462,"Bruce Lee, Bruce Lee, Bruce Lee, Bruce Lee, nan, nan, nan, nan, nan"
9463,"Toyoo Ashida, Carl Macek, nan, nan, nan, nan"
9464,"nan, Curtiss Clayton, nan, nan, nan, nan, nan, Vincent Gallo, Vincent Gallo, Vincent Gallo, Alison Bagnall, nan, nan"
9465,"nan, nan, Robert Altman, Robert Altman, nan, nan, nan, nan, nan, nan, nan, nan, nan"
9466,"Woody Allen, Woody Allen, nan, Sven Nykvist, nan, nan"
9469,"Ellen Kuras, nan, nan, Spike Lee, Spike Lee, Spike Lee, nan, nan, nan, nan, nan, nan, nan, nan"
9470,"nan, nan, Stephen Chow, Stephen Chow, Stephen Chow, Stephen Chow, nan, nan, nan, Jeffrey Lau, nan, nan, nan, nan, nan, nan, nan, nan, nan"
9471,"John August, nan, nan, Drew Barrymore, nan, nan, nan, nan, nan, nan, nan, McG, nan"
9472,"nan, nan, nan, nan, Ben Stiller, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Rawson Marshall Thurber, Rawson Marshall Thurber, nan, nan, nan, nan, nan, nan, nan, nan, George Bamber, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Paul Schneider, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
9473,"nan, nan, nan, nan, Trey Parker, Trey Parker, Trey Parker, Matt Stone, Matt Stone, nan, nan, nan, nan, nan, nan, nan, Frank Sudol, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Matt Brown, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Mark Lewis, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
9474,"nan, nan, John Landis, Sergio Leone, Sergio Leone, Sergio Leone, nan, nan, nan, nan, nan, Tonino Valerii"
9475,"Martin Brest, nan, nan, Ruggero Maccari, Dino Risi, Martin Brest, nan, Thomas Newman, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
9476,"nan, nan, nan, nan, Brian Helgeland, Brian Helgeland, Brian Helgeland, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
9477,"nan, nan, nan, nan, Bruce Hendricks, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Antoine Fuqua, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Matt Johnson, nan, nan, nan, nan, Matt Adams, nan, nan, nan, nan, nan, nan, nan, nan, nan, Peter Hall, nan, nan"
9478,"Marc Rothemund, Granz Henman, nan, nan, nan, nan, nan"
9479,"Tim Burton, Tim Burton, nan, Denise Di Novi, Caroline Thompson, nan, Don Hahn, nan, Mike Johnson, nan, nan, Henry Selick, nan, Eric Leighton, Loyd Price, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
9480,"Mark Steven Johnson, Mark Steven Johnson, nan, nan, nan, nan, nan, nan, Ericson Core, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Kevin VanHook, Rich Thorne, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Alexander Witt, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Frank Miller, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Rich Thorne, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Richard Oswald, nan, nan, nan, nan, R.J. Kizer, nan"
9481,"nan, nan, nan, nan, Dean Semler, Martin Williams, nan, nan, nan, Phillip Noyce, nan, nan, nan, nan, nan, nan, nan, Michael Bregman, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
9482,"Danny Cannon, nan, nan, nan, Steven E. de Souza, nan, nan, nan, nan, nan, nan, nan, nan, Chris Cunningham, nan, nan, nan, nan, nan, nan"
9483,"Michael Schorr, Michael Schorr, nan, nan, nan, nan, nan, nan, nan"
9486,"nan, nan, nan, nan, Peter Howitt, Peter Howitt, nan, nan, nan, nan, nan"
9487,"Andrew Stanton, Andrew Stanton, Andrew Stanton, Lee Unkrich, John Lasseter, John Lasseter, nan, nan, nan, Joe Ranft, Kyle Balda, nan, nan, nan, nan, nan, nan, Stephen King, nan"
9488,"Robert Rodriguez, Robert Rodriguez, nan, Robert Rodriguez, Bob Weinstein, Harvey Weinstein, nan, Robert Rodriguez, Robert Rodriguez, Robert Rodriguez, nan, nan, Robert Rodriguez, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Robert Rodriguez, Robert Rodriguez, nan, nan"
9489,"nan, nan, nan, nan, nan, nan, Nora Ephron, Nora Ephron, Nora Ephron, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
9490,"nan, nan, Steven Bernstein, nan, nan, nan, Tamra Davis, Neal Brennan"
9491,"Kathryn Bigelow, Lawrence Kasanoff, nan, Oliver Stone, nan, nan, nan, nan, Kathryn Bigelow, nan, Eric Red, Risa Bramon Garcia, Billy Hopkins, nan, nan, Michael Flynn"
9493,"Ivan Reitman, nan, nan, Andrzej Bartkowiak, nan, nan, Ivan Reitman, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
9494,"Amy Heckerling, nan, nan, nan, nan, Amy Heckerling"
9495,"nan, nan, nan, nan, nan, Billy Hopkins, nan, nan, nan, Alex Proyas, Alex Proyas, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
9496,"Gerhard Hahn, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Gerhard Hahn, Bernd Eichinger, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Andrew Knight, nan, nan, nan, nan, nan, nan, Kaj Pindal, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
9497,"Michael Schaack, Veit Vollmer, nan, nan, Michael Schaack, nan, nan, nan"
9499,"nan, James Ivory, James Ivory, nan, nan, nan, nan, Ismail Merchant, Richard Robbins, nan"
9501,"Christophe Gans, nan, nan, Christophe Gans, nan, Roger Avary, nan, nan, nan, Brian Yuzna, nan, nan, nan, David Wu, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
9502,"nan, nan, Mark Osborne, John Stevenson, nan, nan, nan, nan, nan, nan, nan, nan"
9503,"Sönke Wortmann, nan, nan"
9504,"James Foley, David Mamet, David Mamet, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Matthew Harrison, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
9506,"nan, nan, nan, nan, nan, Peter Segal, nan, nan, nan, nan, nan"
9507,"John A. Alonzo, nan, Michael Crichton, Michael Crichton, nan"
9509,"nan, nan, Tony Scott, Tony Scott, Tony Scott, nan, nan, Christian Wagner, nan, Brian Helgeland, nan, nan, nan, César Charlone, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Lance Hool, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Sean Byrne, nan, nan, nan"
9510,"Til Schweiger, Torsten Künstler, Christof Wahl, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Til Schweiger, nan, nan, nan, nan, nan, nan, Oliver Ziegenbalg, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Christof Wahl, nan, nan, nan, nan, nan, nan"
9511,"Til Schweiger, nan"
9513,"nan, nan, nan, nan, nan, Tim Hill, nan, nan, nan, nan, nan"
9514,"Bernd Eichinger, nan, nan, nan, nan, Michael Schaack, Michael Schaack, Michael Schaack, nan, nan, nan, nan, nan, nan, Udo Beissel, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Paul Bolger, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, David Wu, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
9515,"nan, nan, nan, Bob Yari, nan, nan, nan, nan, nan, nan, nan, nan, nan, Richard Shepard, Richard Shepard, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
9516,"Albert Hughes, Allen Hughes, nan, nan, Darin Scott, Quincy Jones III, nan, nan"
9517,"nan, Larry Clark, Larry Clark, nan, nan"
9519,"Andrew Dominik, Andrew Dominik, Andrew Dominik, Andrew Dominik, nan, nan, nan, nan, nan, nan"
9520,"nan, nan, nan, Richard Claus, Richard Claus, Richard Claus, nan, nan, nan, nan, nan"
9522,"nan, nan, nan, nan, nan, nan, Robert L. Levy, nan, nan, nan, nan, nan, nan, nan, David Dobkin, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
9523,"Ray Lawrence, nan, nan, nan, nan, nan, nan, Paul Kelly, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
9524,"Joseph Vilsmaier, nan, nan, Reinhard Klooss, nan, nan, Joseph Vilsmaier, nan, Joseph Vilsmaier, nan, nan"
